TIME,PLANT,MACHINE,COMPONENT,MODEL,HEALTHSCORE,Actual_Value,UNITS,Caution,Acknowledge,Note
23/4/2025 17:00,GSP2,788-CX-01R,SEAL GAS,FIT759 ( SP GAS FLOW NDE ) x L 788CX01R,12,5.03307,NM3/HR,0.0,,normal
23/4/2025 17:00,GSP2,786-CX-02R,COMPRESSOR,TE723A ( HP JBRG TP A (NDE) ) x L 786-CX-02R,48,74.9912,DEGC,0.0,,"load increase, normal"
23/4/2025 17:00,GSP2,786-CX-001,EXPANDER,XI507A ( EXPANDER VIBRATION ) x L 786CX001,1,5.27508,uM,0.0,,vibration step up but still low
23/4/2025 17:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,0,73.0121,DEGC,0.0,,"load increase, normal"
23/4/2025 17:00,GSP2,786-CX-02R,GAS TURBINE,TC382-03A ( T5 TC3 ) x L 786-CX-02R,32,741.46,DEGC,0.0,,"increase speed, normal"
23/4/2025 17:00,GSP2,786-CX-02R,COMPRESSOR,TE725C ( HP TBG TP C (INACT) ) x L 786CX02R,63,73.4959,DEGC,0.0,,"load increase, normal"
23/4/2025 17:00,GSP2,786-CX-02R,COMPRESSOR,TE725B ( HP TBG TP B (INACT) ) x L 786CX02R,68,72.8901,DEGC,0.0,24/4/2025 8:09,"increase load, normal"
23/4/2025 17:00,GSP2,786-CX-02R,COMPRESSOR,TE723C ( HP JBRG TP C (NDE) ) x L 786-CX-02R,55,74.8952,DEGC,0.0,,"load increase, normal"
23/4/2025 17:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,7.4757,umpp,0.0,24/4/2025 8:08,to be retrain
23/4/2025 17:00,GSP2,786-CX-02R,POWER TURBINE,RT320A ( PT THRBRG2 ) x L 786CX02R,73,70.7213,DEGC,0.0,24/4/2025 8:10,"increase load, normal"
23/4/2025 16:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,0,73.3993,DEGC,0.0,,
23/4/2025 16:00,GSP2,786-CX-02R,COMPRESSOR,TI06 ( C78602 SUCTION ) x L 786-CX-02R,28,36.7536,DEGC,0.0,23/4/2025 17:23,normal
23/4/2025 16:00,GSP2,786-CX-001,EXPANDER,XI507A ( EXPANDER VIBRATION ) x L 786CX001,0,5.47824,uM,0.0,,
23/4/2025 16:00,GSP2,786-CX-02R,COMPRESSOR,TE725B ( HP TBG TP B (INACT) ) x L 786CX02R,74,73.1682,DEGC,0.0,24/4/2025 8:09,"increase load, normal"
23/4/2025 16:00,GSP2,788-CX-01R,SEAL GAS,FIT759 ( SP GAS FLOW NDE ) x L 788CX01R,9,4.90807,NM3/HR,0.0,,
23/4/2025 16:00,GSP2,786-CX-02R,COMPRESSOR,TI04 ( C78602 DISCH ) x L 786-CX-02R,53,37.2472,DEGC,0.0,,
23/4/2025 16:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,7.80903,umpp,0.0,24/4/2025 8:08,to be retrain
23/4/2025 16:00,GSP2,786-CX-02R,GAS TURBINE,TC382-07A ( T5 TC7 ) x L 786-CX-02R,74,733.111,DEGC,0.0,,
23/4/2025 16:00,GSP2,786-CX-02R,COMPRESSOR,TE727A ( HP TBG TP A (ACT) ) x L 786-CX-02R,0,73.6687,DEGC,0.0,,
23/4/2025 16:00,GSP2,786-CX-02R,COMPRESSOR,TE723A ( HP JBRG TP A (NDE) ) x L 786-CX-02R,11,75.0468,DEGC,0.0,,
23/4/2025 16:00,GSP2,786-CX-02R,COMPRESSOR,TE723C ( HP JBRG TP C (NDE) ) x L 786-CX-02R,42,74.8718,DEGC,0.0,,
23/4/2025 16:00,GSP2,786-CX-02R,COMPRESSOR,TE723B ( HP JBRG TP B (NDE) ) x L 786-CX-02R,63,75.615,DEGC,0.0,,
23/4/2025 16:00,GSP2,786-CX-02R,POWER TURBINE,RT320A ( PT THRBRG2 ) x L 786CX02R,79,71.055,DEGC,0.0,24/4/2025 8:10,"increase load, normal"
23/4/2025 16:00,GSP2,786-CX-02R,COMPRESSOR,TE725C ( HP TBG TP C (INACT) ) x L 786CX02R,72,73.3847,DEGC,0.0,,
23/4/2025 16:00,GSP2,786-CX-02R,GAS TURBINE,TC382-03A ( T5 TC3 ) x L 786-CX-02R,63,735.108,DEGC,0.0,,
23/4/2025 15:00,GSP2,786-CX-001,EXPANDER,XI507A ( EXPANDER VIBRATION ) x L 786CX001,0,5.50013,uM,0.0,,
23/4/2025 15:00,GSP2,788-CX-01R,SEAL GAS,FIT759 ( SP GAS FLOW NDE ) x L 788CX01R,8,4.90807,NM3/HR,0.0,23/4/2025 16:15,normal
23/4/2025 15:00,GSP2,786-CX-02R,COMPRESSOR,TI06 ( C78602 SUCTION ) x L 786-CX-02R,46,36.5766,DEGC,0.0,,
23/4/2025 15:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,0,73.6658,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
23/4/2025 15:00,GSP2,786-CX-001,EXPANDER,XI507B ( EXPANDER VIBRATION ) x L 786CX001,70,5.00004,uM,0.0,,
23/4/2025 15:00,GSP2,786-CX-02R,COMPRESSOR,TE723A ( HP JBRG TP A (NDE) ) x L 786-CX-02R,4,75.4913,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
23/4/2025 15:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),2,14.2244,%,0.0,,
23/4/2025 15:00,GSP2,786-CX-02R,COMPRESSOR,TE727A ( HP TBG TP A (ACT) ) x L 786-CX-02R,0,74.2804,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
23/4/2025 15:00,GSP2,786-CX-02R,COMPRESSOR,TE723C ( HP JBRG TP C (NDE) ) x L 786-CX-02R,21,75.3605,DEGC,0.0,23/4/2025 16:18,"load increase, normal"
23/4/2025 15:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.33932,UM,0.0,,
23/4/2025 15:00,GSP2,786-CX-02R,COMPRESSOR,TE723B ( HP JBRG TP B (NDE) ) x L 786-CX-02R,40,75.7263,DEGC,0.0,23/4/2025 16:18,"load increase, normal"
23/4/2025 15:00,GSP4,2132-XC-001,FUEL GAS SYSTEM,2132PI7 (START GAS   PRESSURE)  ,0,0.0882392,BARG,0.0,,
23/4/2025 15:00,GSP2,786-CX-02R,GAS TURBINE,TC382-03A ( T5 TC3 ) x L 786-CX-02R,69,747.219,DEGC,0.0,,
23/4/2025 15:00,GSP4,2101-CX-001,LUBE OIL,2101TI004A (TI-4 AFTER COOLER TEMP),69,45.9997,DEGC,0.0,,
23/4/2025 15:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,7.67708,umpp,0.0,24/4/2025 8:08,to be retrain
23/4/2025 15:00,GSP2,786-CX-02R,COMPRESSOR,TI04 ( C78602 DISCH ) x L 786-CX-02R,69,38.0009,DEGC,0.0,,
23/4/2025 14:00,GSP2,786-CX-02R,COMPRESSOR,TE723B ( HP JBRG TP B (NDE) ) x L 786-CX-02R,55,76.1155,DEGC,0.0,23/4/2025 16:18,"load increase, normal"
23/4/2025 14:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),4,14.2688,%,0.0,,
23/4/2025 14:00,GSP1,707-CX-001,SEAL SYSTEM,FT135C (1ST STAGE SEAL DE VENT TO FLARE) x L 707CX001,68,0.405241,NM3/H,0.0,23/4/2025 16:04,decreasing trend but marginal
23/4/2025 14:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,8.18055,umpp,0.0,24/4/2025 8:08,to be retrain
23/4/2025 14:00,GSP2,786-CX-02R,GAS TURBINE,TC382-03A ( T5 TC3 ) x L 786-CX-02R,14,742.17,DEGC,0.0,,
23/4/2025 14:00,GSP2,786-CX-02R,COMPRESSOR,TE723C ( HP JBRG TP C (NDE) ) x L 786-CX-02R,23,75.3957,DEGC,0.0,23/4/2025 16:18,"load increase, normal"
23/4/2025 14:00,GSP2,786-CX-02R,COMPRESSOR,TE723A ( HP JBRG TP A (NDE) ) x L 786-CX-02R,6,75.5468,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
23/4/2025 14:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.43168,UM,0.0,,
23/4/2025 14:00,GSP2,786-CX-001,EXPANDER,XI507A ( EXPANDER VIBRATION ) x L 786CX001,0,5.51871,uM,0.0,,
23/4/2025 14:00,GSP2,786-CX-02R,COMPRESSOR,TE727A ( HP TBG TP A (ACT) ) x L 786-CX-02R,0,74.2804,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
23/4/2025 14:00,GSP1,707-CX-001,SEAL SYSTEM,FI131 (SEAL SUP GAS FLOW NDE) x L 707CX001,69,9.15109,NM3/H,0.0,23/4/2025 16:04,increasing trend but marginal
23/4/2025 14:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,0,73.6807,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
23/4/2025 14:00,GSP4,2132-XC-001,FUEL GAS SYSTEM,2132PI7 (START GAS   PRESSURE)  ,0,0.0884422,BARG,0.0,,
23/4/2025 14:00,GSP2,786-CX-02R,COMPRESSOR,TI06 ( C78602 SUCTION ) x L 786-CX-02R,75,36.2009,DEGC,0.0,,
23/4/2025 14:00,GSP2,786-CX-02R,GAS TURBINE,TC382-07A ( T5 TC7 ) x L 786-CX-02R,77,733.802,DEGC,0.0,,
23/4/2025 14:00,GSP2,788-CX-01R,SEAL GAS,FIT759 ( SP GAS FLOW NDE ) x L 788CX01R,7,4.78708,NM3/HR,0.0,23/4/2025 16:15,normal
23/4/2025 14:00,GSP4,2101-CX-001,LUBE OIL,2101TI004A (TI-4 AFTER COOLER TEMP),0,46.9977,DEGC,0.0,,
23/4/2025 13:00,GSP4,2101-CX-001,LUBE OIL,2101TI004A (TI-4 AFTER COOLER TEMP),0,46.9977,DEGC,0.0,,
23/4/2025 13:00,GSP2,786-CX-001,EXPANDER,XI507A ( EXPANDER VIBRATION ) x L 786CX001,0,5.42461,uM,0.0,,
23/4/2025 13:00,GSP2,786-CX-02R,COMPRESSOR,TE723A ( HP JBRG TP A (NDE) ) x L 786-CX-02R,27,75.3801,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
23/4/2025 13:00,GSP2,786-CX-02R,GAS TURBINE,TC382-07A ( T5 TC7 ) x L 786-CX-02R,77,733.664,DEGC,0.0,,
23/4/2025 13:00,GSP1,707-CX-001,SEAL SYSTEM,FT135C (1ST STAGE SEAL DE VENT TO FLARE) x L 707CX001,74,0.436062,NM3/H,0.0,23/4/2025 16:04,decreasing trend but marginal
23/4/2025 13:00,GSP2,788-CX-01R,SEAL GAS,FIT759 ( SP GAS FLOW NDE ) x L 788CX01R,5,4.84958,NM3/HR,0.0,23/4/2025 16:15,normal
23/4/2025 13:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,7.63889,umpp,0.0,24/4/2025 8:08,to be retrain
23/4/2025 13:00,GSP2,786-CX-02R,GAS TURBINE,TC382-03A ( T5 TC3 ) x L 786-CX-02R,51,745.016,DEGC,0.0,,
23/4/2025 13:00,GSP2,786-CX-02R,COMPRESSOR,TE723C ( HP JBRG TP C (NDE) ) x L 786-CX-02R,53,75.8258,DEGC,0.0,23/4/2025 16:18,"load increase, normal"
23/4/2025 13:00,GSP2,786-CX-02R,COMPRESSOR,TE727A ( HP TBG TP A (ACT) ) x L 786-CX-02R,0,73.335,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
23/4/2025 13:00,GSP4,2132-XC-001,FUEL GAS SYSTEM,2132PI7 (START GAS   PRESSURE)  ,0,0.0835698,BARG,0.0,,
23/4/2025 13:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,0,73.4855,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
23/4/2025 13:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.39758,UM,0.0,,
23/4/2025 13:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),2,14.4208,%,0.0,,
23/4/2025 13:00,GSP1,707-CX-001,SEAL SYSTEM,FI131 (SEAL SUP GAS FLOW NDE) x L 707CX001,58,9.27489,NM3/H,0.0,23/4/2025 16:04,increasing trend but marginal
23/4/2025 12:00,GSP2,788-CX-01R,SEAL GAS,FIT759 ( SP GAS FLOW NDE ) x L 788CX01R,3,4.38484,NM3/HR,0.0,23/4/2025 16:15,normal
23/4/2025 12:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,0,72.8493,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
23/4/2025 12:00,GSP2,786-CX-001,EXPANDER,XI507A ( EXPANDER VIBRATION ) x L 786CX001,0,5.51484,uM,0.0,,
23/4/2025 12:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),2,14.2948,%,0.0,,
23/4/2025 12:00,GSP2,786-CX-001,EXPANDER,XI507B ( EXPANDER VIBRATION ) x L 786CX001,70,4.92188,uM,0.0,,
23/4/2025 12:00,GSP2,786-CX-02R,COMPRESSOR,TE723B ( HP JBRG TP B (NDE) ) x L 786-CX-02R,77,75.337,DEGC,0.0,23/4/2025 16:18,"load increase, normal"
23/4/2025 12:00,GSP2,786-CX-02R,COMPRESSOR,TE723C ( HP JBRG TP C (NDE) ) x L 786-CX-02R,50,74.86,DEGC,0.0,23/4/2025 16:18,"load increase, normal"
23/4/2025 12:00,GSP2,786-CX-02R,GAS TURBINE,TC382-03A ( T5 TC3 ) x L 786-CX-02R,44,730.661,DEGC,0.0,,
23/4/2025 12:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,8.01388,umpp,0.0,24/4/2025 8:08,to be retrain
23/4/2025 12:00,GSP2,786-CX-02R,COMPRESSOR,TE727A ( HP TBG TP A (ACT) ) x L 786-CX-02R,0,73.7243,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
23/4/2025 12:00,GSP2,786-CX-02R,COMPRESSOR,TE723A ( HP JBRG TP A (NDE) ) x L 786-CX-02R,32,75.658,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
23/4/2025 12:00,GSP4,2132-XC-001,GG LUBE OIL,2132TI50 (GAS GEN OIL COOLER TEMP)  ,79,38.8799,DEGC,0.0,,
23/4/2025 12:00,GSP4,2132-XC-001,FUEL GAS SYSTEM,2132PI7 (START GAS   PRESSURE)  ,0,0.0847881,BARG,0.0,,
23/4/2025 12:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.46509,UM,0.0,,
23/4/2025 12:00,GSP2,786-CX-02R,GAS TURBINE,TC382-07A ( T5 TC7 ) x L 786-CX-02R,77,737.435,DEGC,0.0,,
23/4/2025 11:00,GSP2,788-CX-01R,SEAL GAS,FIT759 ( SP GAS FLOW NDE ) x L 788CX01R,4,4.59557,NM3/HR,0.0,23/4/2025 16:15,normal
23/4/2025 11:00,GSP2,786-CX-02R,GAS TURBINE,TC382-07A ( T5 TC7 ) x L 786-CX-02R,77,736.724,DEGC,0.0,,
23/4/2025 11:00,GSP2,786-CX-001,EXPANDER,XI507A ( EXPANDER VIBRATION ) x L 786CX001,0,5.47488,uM,0.0,,
23/4/2025 11:00,GSP2,786-CX-02R,COMPRESSOR,TE723A ( HP JBRG TP A (NDE) ) x L 786-CX-02R,49,74.9912,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
23/4/2025 11:00,GSP2,786-CX-02R,COMPRESSOR,TE727A ( HP TBG TP A (ACT) ) x L 786-CX-02R,0,73.6131,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
23/4/2025 11:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.60028,UM,0.0,,
23/4/2025 11:00,GSP2,786-CX-02R,GAS TURBINE,TC382-03A ( T5 TC3 ) x L 786-CX-02R,29,744.528,DEGC,0.0,,
23/4/2025 11:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,0,73.1402,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
23/4/2025 11:00,GSP2,786-CX-02R,COMPRESSOR,TE723C ( HP JBRG TP C (NDE) ) x L 786-CX-02R,66,74.8835,DEGC,0.0,23/4/2025 16:18,"load increase, normal"
23/4/2025 11:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),2,14.2932,%,0.0,,
23/4/2025 11:00,GSP4,2132-XC-001,FUEL GAS SYSTEM,2132PI7 (START GAS   PRESSURE)  ,0,0.0851393,BARG,0.0,,
23/4/2025 11:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,7.375,umpp,0.0,24/4/2025 8:08,to be retrain
23/4/2025 10:00,GSP2,786-CX-02R,GAS TURBINE,TC382-03A ( T5 TC3 ) x L 786-CX-02R,35,746.911,DEGC,0.0,,
23/4/2025 10:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,0,72.7432,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
23/4/2025 10:00,GSP4,2132-XC-001,FUEL GAS SYSTEM,2132PI7 (START GAS   PRESSURE)  ,0,0.0904724,BARG,0.0,,
23/4/2025 10:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),1,14.2975,%,0.0,,
23/4/2025 10:00,GSP2,786-CX-02R,GAS TURBINE,TC382-07A ( T5 TC7 ) x L 786-CX-02R,66,735.754,DEGC,0.0,,
23/4/2025 10:00,GSP2,786-CX-001,EXPANDER,XI507A ( EXPANDER VIBRATION ) x L 786CX001,1,5.42578,uM,0.0,,
23/4/2025 10:00,GSP2,786-CX-02R,COMPRESSOR,TE727A ( HP TBG TP A (ACT) ) x L 786-CX-02R,8,72.4452,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
23/4/2025 10:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.47744,UM,0.0,,
23/4/2025 10:00,GSP2,788-CX-01R,SEAL GAS,FIT759 ( SP GAS FLOW NDE ) x L 788CX01R,5,4.47057,NM3/HR,0.0,23/4/2025 16:15,normal
23/4/2025 10:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,7.625,umpp,0.0,24/4/2025 8:08,to be retrain
23/4/2025 10:00,GSP1,707-CX-001,SEAL SYSTEM,FT135C (1ST STAGE SEAL DE VENT TO FLARE) x L 707CX001,74,0.415769,NM3/H,0.0,23/4/2025 16:04,decreasing trend but marginal
23/4/2025 0:00,GSP2,786-CX-001,EXPANDER,XI507A ( EXPANDER VIBRATION ) x L 786CX001,7,5.2375,uM,0.0,23/4/2025 8:28,vibration step up but still low
23/4/2025 0:00,GSP2,786-CX-02R,GAS TURBINE,TC382-07A ( T5 TC7 ) x L 786-CX-02R,54,732.078,DEGC,0.0,23/4/2025 8:42,"increase speed, normal"
23/4/2025 0:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,13,70.721,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
23/4/2025 0:00,GSP4,2132-XC-001,FUEL GAS SYSTEM,2132PI7 (START GAS   PRESSURE)  ,0,0.0916907,BARG,0.0,,
23/4/2025 0:00,GSP2,788-CX-01R,SEAL GAS,FIT759 ( SP GAS FLOW NDE ) x L 788CX01R,13,4.97057,NM3/HR,0.0,23/4/2025 16:15,normal
23/4/2025 0:00,GSP2,786-CX-02R,COMPRESSOR,TE727A ( HP TBG TP A (ACT) ) x L 786-CX-02R,67,71.055,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
23/4/2025 0:00,GSP2,786-CX-02R,GAS TURBINE,TC382-03A ( T5 TC3 ) x L 786-CX-02R,72,749.193,DEGC,0.0,23/4/2025 8:44,"increase speed, normal"
23/4/2025 0:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),1,14.1428,%,0.0,,
23/4/2025 0:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.42631,UM,0.0,,
23/4/2025 0:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,7.56597,umpp,0.0,24/4/2025 8:08,to be retrain
22/4/2025 9:00,GSP2,786-CX-02R,GAS TURBINE,TC382-07A ( T5 TC7 ) x L 786-CX-02R,79,738.361,DEGC,0.0,23/4/2025 8:42,"increase speed, normal"
22/4/2025 9:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.40099,UM,0.0,,
22/4/2025 9:00,GSP2,786-CX-001,EXPANDER,XI507A ( EXPANDER VIBRATION ) x L 786CX001,4,5.25947,uM,0.0,23/4/2025 8:28,vibration step up but still low
22/4/2025 9:00,GSP2,786-CX-02R,COMPRESSOR,TE727A ( HP TBG TP A (ACT) ) x L 786-CX-02R,18,71.8335,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
22/4/2025 9:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,7.47222,umpp,0.0,24/4/2025 8:08,to be retrain
22/4/2025 9:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),2,14.2583,%,0.0,,
22/4/2025 9:00,GSP4,2132-XC-001,FUEL GAS SYSTEM,2132PI7 (START GAS   PRESSURE)  ,0,0.0373608,BARG,0.0,,
22/4/2025 9:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,0,72.2079,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
22/4/2025 9:00,GSP2,786-CX-02R,GAS TURBINE,TC382-03A ( T5 TC3 ) x L 786-CX-02R,48,745.71,DEGC,0.0,23/4/2025 8:44,"increase speed, normal"
22/4/2025 9:00,GSP2,788-CX-01R,SEAL GAS,FIT759 ( SP GAS FLOW NDE ) x L 788CX01R,14,5.06833,NM3/HR,0.0,23/4/2025 16:15,normal
22/4/2025 8:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,7.20833,umpp,0.0,24/4/2025 8:08,to be retrain
22/4/2025 8:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.4394,UM,0.0,,
22/4/2025 8:00,GSP2,786-CX-02R,GAS TURBINE,TC382-03A ( T5 TC3 ) x L 786-CX-02R,70,747.835,DEGC,0.0,23/4/2025 8:44,"increase speed, normal"
22/4/2025 8:00,GSP2,786-CX-02R,GAS TURBINE,TC382-07A ( T5 TC7 ) x L 786-CX-02R,67,738.815,DEGC,0.0,23/4/2025 8:42,"increase speed, normal"
22/4/2025 8:00,GSP2,786-CX-001,EXPANDER,XI507A ( EXPANDER VIBRATION ) x L 786CX001,8,5.19934,uM,0.0,23/4/2025 8:28,vibration step up but still low
22/4/2025 8:00,GSP2,786-CX-02R,COMPRESSOR,TE727A ( HP TBG TP A (ACT) ) x L 786-CX-02R,69,71.5555,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
22/4/2025 8:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),2,14.4026,%,0.0,,
22/4/2025 8:00,GSP2,788-CX-01R,SEAL GAS,FIT759 ( SP GAS FLOW NDE ) x L 788CX01R,10,5.03307,NM3/HR,0.0,23/4/2025 16:15,normal
22/4/2025 8:00,GSP4,2132-XC-001,FUEL GAS SYSTEM,2132PI7 (START GAS   PRESSURE)  ,0,0.0380014,BARG,0.0,,
22/4/2025 8:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,9,71.3667,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
22/4/2025 23:00,GSP4,2132-XC-001,FUEL GAS SYSTEM,2132PI7 (START GAS   PRESSURE)  ,0,0.0924998,BARG,0.0,,
22/4/2025 23:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.4461,UM,0.0,,
22/4/2025 23:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,7.44792,umpp,0.0,24/4/2025 8:08,to be retrain
22/4/2025 23:00,GSP2,786-CX-02R,COMPRESSOR,TE727A ( HP TBG TP A (ACT) ) x L 786-CX-02R,66,71.055,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
22/4/2025 23:00,GSP2,786-CX-02R,GAS TURBINE,TC382-03A ( T5 TC3 ) x L 786-CX-02R,65,740.592,DEGC,0.0,23/4/2025 8:44,"increase speed, normal"
22/4/2025 23:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,7,71.2683,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
22/4/2025 23:00,GSP2,786-CX-02R,GAS TURBINE,TC382-07A ( T5 TC7 ) x L 786-CX-02R,51,738.055,DEGC,0.0,23/4/2025 8:42,"increase speed, normal"
22/4/2025 23:00,GSP2,788-CX-01R,SEAL GAS,FIT759 ( SP GAS FLOW NDE ) x L 788CX01R,15,5.06031,NM3/HR,0.0,23/4/2025 16:15,normal
22/4/2025 23:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),1,14.1755,%,0.0,,
22/4/2025 23:00,GSP2,786-CX-001,EXPANDER,XI507A ( EXPANDER VIBRATION ) x L 786CX001,57,5.21882,uM,0.0,23/4/2025 8:28,vibration step up but still low
22/4/2025 22:00,GSP2,786-CX-02R,COMPRESSOR,TE727A ( HP TBG TP A (ACT) ) x L 786-CX-02R,70,70.9437,DEGC,0.0,23/4/2025 16:19,"load increase, normal"
22/4/2025 22:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,7.72222,umpp,0.0,24/4/2025 8:08,to be retrain
22/4/2025 22:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.3051,UM,0.0,,
22/4/2025 22:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,21,70.4621,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
22/4/2025 22:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),1,14.4043,%,0.0,,
22/4/2025 22:00,GSP2,786-CX-02R,GAS TURBINE,TC382-07A ( T5 TC7 ) x L 786-CX-02R,60,737.481,DEGC,0.0,23/4/2025 8:42,"increase speed, normal"
22/4/2025 22:00,GSP2,786-CX-02R,GAS TURBINE,TC382-03A ( T5 TC3 ) x L 786-CX-02R,43,745.308,DEGC,0.0,23/4/2025 8:44,"increase speed, normal"
22/4/2025 22:00,GSP2,788-CX-01R,SEAL GAS,FIT759 ( SP GAS FLOW NDE ) x L 788CX01R,13,5.09557,NM3/HR,0.0,23/4/2025 16:15,normal
